block,plot,year,timepoint,site,taxa,cover,date,note_cover
1,3,2019,Early,Sandhills,Desmodium_rotundifolium,1,7/17/2019,
1,3,2019,Early,Sandhills,Parthenium_integrifolium_mabryanum,8,7/17/2019,
1,3,2019,Early,Sandhills,Pinus_palustris,1,7/17/2019,grass stage
1,3,2019,Early,Sandhills,Pteridium_aquilinum,3,7/17/2019,
1,3,2019,Early,Sandhills,Robinia_hispida_nana,1,7/17/2019,
1,3,2019,Late,Sandhills,Aristida_stricta,21,9/21/2019,
1,3,2019,Late,Sandhills,Bare_ground,10,9/21/2019,
1,3,2019,Late,Sandhills,Carphephorus_bellidifolius,16,9/21/2019,
1,3,2019,Late,Sandhills,Chamaecrista_nictitans,8,9/21/2019,
1,3,2019,Late,Sandhills,Desmodium_rotundifolium,1,9/21/2019,
1,3,2019,Late,Sandhills,Litter,40,9/21/2019,
1,3,2019,Late,Sandhills,Parthenium_integrifolium_mabryanum,20,9/21/2019,
1,3,2019,Late,Sandhills,Pinus_palustris,2,9/21/2019,grass stage
1,3,2019,Late,Sandhills,Pityopsis_aspera,3,9/21/2019,
1,3,2019,Late,Sandhills,Pteridium_aquilinum,10,9/21/2019,
1,3,2019,Late,Sandhills,Robinia_hispida_nana,3,9/21/2019,
1,3,2019,Late,Sandhills,Vaccinium_tenellum,18,9/21/2019,
1,3,2020,Early,Sandhills,Aristida_stricta,35,6/22/2020,
1,3,2020,Early,Sandhills,Bare_ground,4,6/22/2020,
1,3,2020,Early,Sandhills,Chamaecrista_nictitans,5,6/22/2020,
1,3,2020,Early,Sandhills,Dichanthelium_acuminatum,2,6/22/2020,
1,3,2020,Early,Sandhills,Galactia_erecta,1,6/22/2020,
1,3,2020,Early,Sandhills,Liatris_cokeri,3,6/22/2020,
1,3,2020,Early,Sandhills,Litter,30,6/22/2020,
1,3,2020,Early,Sandhills,Morella_cerifera_pumila,1,6/22/2020,
1,3,2020,Early,Sandhills,Overstory,10,6/22/2020,
1,3,2020,Early,Sandhills,Parthenium_integrifolium_mabryanum,10,6/22/2020,
1,3,2020,Early,Sandhills,Pinus_palustris,4,6/22/2020,grass stage
1,3,2020,Early,Sandhills,Robinia_hispida_nana,3,6/22/2020,
1,3,2020,Early,Sandhills,Schizachyrium_scoparium_scoparium,7,6/22/2020,
1,3,2020,Early,Sandhills,Scleria_triglomerata,3,6/22/2020,
1,3,2020,Early,Sandhills,Sericocarpus_asteroides,1,6/22/2020,
1,3,2020,Early,Sandhills,Seymeria_cassioides,5,6/22/2020,
1,3,2020,Early,Sandhills,Unknown_moss,8,6/22/2020,most likely Syntrichia_ruralis
1,3,2020,Early,Sandhills,Unknown_mushroom,1,6/22/2020,
1,3,2020,Early,Sandhills,Vaccinium_tenellum,33,6/22/2020,
1,3,2020,Late,Sandhills,Aristida_stricta,64,10/2/2020,
1,3,2020,Late,Sandhills,Bare_ground,6,10/2/2020,
1,3,2020,Late,Sandhills,Chamaecrista_nictitans,20,10/2/2020,
1,3,2020,Late,Sandhills,Desmodium_rotundifolium,1,10/2/2020,
1,3,2020,Late,Sandhills,Dichanthelium_acuminatum,14,10/2/2020,
1,3,2020,Late,Sandhills,Eupatorium_leucolepis,1,10/2/2020,
1,3,2020,Late,Sandhills,Galactia_erecta,1,10/2/2020,
1,3,2020,Late,Sandhills,Litter,50,10/2/2020,
1,3,2020,Late,Sandhills,Morella_cerifera_pumila,2,10/2/2020,
1,3,2020,Late,Sandhills,Overstory,10,10/2/2020,
1,3,2020,Late,Sandhills,Parthenium_integrifolium_mabryanum,9,10/2/2020,
1,3,2020,Late,Sandhills,Pinus_palustris,14,10/2/2020,grass stage
1,3,2020,Late,Sandhills,Pteridium_aquilinum,6,10/2/2020,
1,3,2020,Late,Sandhills,Robinia_hispida_nana,8,10/2/2020,
1,3,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,9,10/2/2020,
1,3,2020,Late,Sandhills,Scleria_triglomerata,3,10/2/2020,
1,3,2020,Late,Sandhills,Sericocarpus_asteroides,2,10/2/2020,
1,3,2020,Late,Sandhills,Seymeria_cassioides,23,10/2/2020,
1,3,2020,Late,Sandhills,Unknown_moss,14,10/2/2020,most likely Syntrichia_ruralis
1,3,2020,Late,Sandhills,Vaccinium_tenellum,36,10/2/2020,
1,3,2021,Early,Sandhills,Aristida_stricta,30,4/16/2021,
1,3,2021,Early,Sandhills,Bare_ground,6,4/16/2021,
1,3,2021,Early,Sandhills,Chamaecrista_nictitans,1,4/16/2021,
1,3,2021,Early,Sandhills,Dichanthelium_commutatum,6,4/16/2021,
1,3,2021,Early,Sandhills,Eupatorium_rotundifolium_rotundifolium,1,4/16/2021,
1,3,2021,Early,Sandhills,Liatris_cokeri,2,4/16/2021,
1,3,2021,Early,Sandhills,Litter,40,4/16/2021,
1,3,2021,Early,Sandhills,Morella_cerifera_pumila,1,4/16/2021,
1,3,2021,Early,Sandhills,Unknown_moss,8,4/16/2021,
1,3,2021,Early,Sandhills,Overstory,15,4/16/2021,
1,3,2021,Early,Sandhills,Parthenium_integrifolium_mabryanum,3,4/16/2021,
1,3,2021,Early,Sandhills,Pinus_palustris,4,4/16/2021,grass stage
1,3,2021,Early,Sandhills,Pityopsis_aspera,1,4/16/2021,
1,3,2021,Early,Sandhills,Pteridium_aquilinum,4,4/16/2021,
1,3,2021,Early,Sandhills,Robinia_hispida_nana,2,4/16/2021,
1,3,2021,Early,Sandhills,Schizachyrium_scoparium_scoparium,5,4/16/2021,
1,3,2021,Early,Sandhills,Scleria_triglomerata,2,4/16/2021,
1,3,2021,Early,Sandhills,Sericocarpus_asteroides,1,4/16/2021,
1,3,2021,Early,Sandhills,Vaccinium_tenellum,30,4/16/2021,
1,3,2021,Late,Sandhills,Aristida_stricta,35,9/23/2021,
1,3,2021,Late,Sandhills,Bare_ground,30,9/23/2021,
1,3,2021,Late,Sandhills,Chamaecrista_nictitans,26,9/23/2021,
1,3,2021,Late,Sandhills,Dichanthelium_commutatum,5,9/23/2021,
1,3,2021,Late,Sandhills,Galactia_erecta,2,9/23/2021,
1,3,2021,Late,Sandhills,Liatris_cokeri,8,9/23/2021,
1,3,2021,Late,Sandhills,Litter,15,9/23/2021,
1,3,2021,Late,Sandhills,Overstory,15,9/23/2021,
1,3,2021,Late,Sandhills,Parthenium_integrifolium_mabryanum,5,9/23/2021,
1,3,2021,Late,Sandhills,Robinia_hispida_nana,6,9/23/2021,
1,3,2021,Late,Sandhills,Scleria_triglomerata,6,9/23/2021,
1,3,2021,Late,Sandhills,Vaccinium_tenellum,16,9/23/2021,
1,3,2022,Early,Sandhills,Aristida_stricta,35,4/28/2022,
1,3,2022,Early,Sandhills,Bare_ground,15,4/28/2022,
1,3,2022,Early,Sandhills,Chamaecrista_nictitans,1,4/28/2022,
1,3,2022,Early,Sandhills,Desmodium_rotundifolium,1,4/28/2022,
1,3,2022,Early,Sandhills,Dichanthelium_commutatum,10,4/28/2022,
1,3,2022,Early,Sandhills,Liatris_cokeri,10,4/28/2022,
1,3,2022,Early,Sandhills,Litter,50,4/28/2022,
1,3,2022,Early,Sandhills,Morella_cerifera_pumila,2,4/28/2022,
1,3,2022,Early,Sandhills,Overstory,0,4/28/2022,
1,3,2022,Early,Sandhills,Parthenium_integrifolium_mabryanum,11,4/28/2022,
1,3,2022,Early,Sandhills,Pinus_palustris,4,4/28/2022,grass stage
1,3,2022,Early,Sandhills,Pityopsis_aspera,2,4/28/2022,
1,3,2022,Early,Sandhills,Pteridium_aquilinum,10,4/28/2022,
1,3,2022,Early,Sandhills,Robinia_hispida_nana,3,4/28/2022,
1,3,2022,Early,Sandhills,Schizachyrium_scoparium_scoparium,5,4/28/2022,
1,3,2022,Early,Sandhills,Scleria_triglomerata,3,4/28/2022,
1,3,2022,Early,Sandhills,Sericocarpus_asteroides,1,4/28/2022,
1,3,2022,Early,Sandhills,Seymeria_cassioides,1,4/28/2022,
1,3,2022,Early,Sandhills,Unknown_moss,5,4/28/2022,
1,3,2022,Early,Sandhills,Vaccinium_tenellum,3,4/28/2022,
1,3,2022,Late,Sandhills,Aristida_stricta,45,9/15/2022,
1,3,2022,Late,Sandhills,Bare_ground,35,9/15/2022,
1,3,2022,Late,Sandhills,Chamaecrista_nictitans,2,9/15/2022,
1,3,2022,Late,Sandhills,Desmodium_rotundifolium,5,9/15/2022,
1,3,2022,Late,Sandhills,Dichanthelium_commutatum,15,9/15/2022,
1,3,2022,Late,Sandhills,Galactia_erecta,3,9/15/2022,
1,3,2022,Late,Sandhills,Liatris_cokeri,5,9/15/2022,
1,3,2022,Late,Sandhills,Litter,25,9/15/2022,
1,3,2022,Late,Sandhills,Morella_cerifera_pumila,2,9/15/2022,
1,3,2022,Late,Sandhills,Overstory,0,9/15/2022,
1,3,2022,Late,Sandhills,Parthenium_integrifolium_mabryanum,18,9/15/2022,
1,3,2022,Late,Sandhills,Pinus_palustris,8,9/15/2022,grass stage 
1,3,2022,Late,Sandhills,Pityopsis_aspera,4,9/15/2022,
1,3,2022,Late,Sandhills,Pteridium_aquilinum,4,9/15/2022,
1,3,2022,Late,Sandhills,Robinia_hispida_nana,1,9/15/2022,
1,3,2022,Late,Sandhills,Schizachyrium_scoparium_scoparium,9,9/15/2022,
1,3,2022,Late,Sandhills,Scleria_triglomerata,8,9/15/2022,
1,3,2022,Late,Sandhills,Sericocarpus_asteroides,4,9/15/2022,
1,3,2022,Late,Sandhills,Seymeria_cassioides,8,9/15/2022,
1,3,2022,Late,Sandhills,Unknown_moss,8,9/15/2022,most likely Syntrichia_ruralis
1,3,2022,Late,Sandhills,Unknown_mushroom,1,9/15/2022,
1,3,2022,Late,Sandhills,Vaccinium_tenellum,32,9/15/2022,
1,3,2023,Early,Sandhills,Aristida_stricta,30,4/17/2023,
1,3,2023,Early,Sandhills,Bare_ground,3,4/17/2023,
1,3,2023,Early,Sandhills,Chrysopsis_mariana,1,4/17/2023,
1,3,2023,Early,Sandhills,Dichanthelium_commutatum,16,4/17/2023,
1,3,2023,Early,Sandhills,Galactia_erecta,1,4/17/2023,
1,3,2023,Early,Sandhills,Liatris_cokeri,1,4/17/2023,
1,3,2023,Early,Sandhills,Litter,70,4/17/2023,
1,3,2023,Early,Sandhills,Morella_cerifera_pumila,3,4/17/2023,
1,3,2023,Early,Sandhills,Overstory,0,4/17/2023,
1,3,2023,Early,Sandhills,Parthenium_integrifolium_mabryanum,5,4/17/2023,
1,3,2023,Early,Sandhills,Pinus_palustris,5,4/17/2023,
1,3,2023,Early,Sandhills,Pityopsis_aspera,3,4/17/2023,
1,3,2023,Early,Sandhills,Pteridium_aquilinum,13,4/17/2023,
1,3,2023,Early,Sandhills,Schizachyrium_scoparium_scoparium,4,4/17/2023,
1,3,2023,Early,Sandhills,Scleria_triglomerata,7,4/17/2023,
1,3,2023,Early,Sandhills,Sericocarpus_asteroides,4,4/17/2023,
1,3,2023,Early,Sandhills,Unknown_moss,1,4/17/2023,most likely Syntrichia_ruralis
1,3,2023,Early,Sandhills,Vaccinium_tenellum,42,4/17/2023,
1,3,2023,Late,Sandhills,Aristida_stricta,32,9/14/2023,
1,3,2023,Late,Sandhills,Bare_ground,12,9/14/2023,
1,3,2023,Late,Sandhills,Chamaecrista_nictitans,1,9/14/2023,
1,3,2023,Late,Sandhills,Chrysopsis_mariana,2,9/14/2023,
1,3,2023,Late,Sandhills,Dichanthelium_commutatum,11,9/14/2023,
1,3,2023,Late,Sandhills,Eupatorium_compostifolium,1,9/14/2023,
1,3,2023,Late,Sandhills,Galactia_erecta,2,9/14/2023,
1,3,2023,Late,Sandhills,Liatris_cokeri,1,9/14/2023,
1,3,2023,Late,Sandhills,Litter,70,9/14/2023,
1,3,2023,Late,Sandhills,Overstory,0,9/14/2023,
1,3,2023,Late,Sandhills,Parthenium_integrifolium_mabryanum,11,9/14/2023,
1,3,2023,Late,Sandhills,Pinus_palustris,6,9/14/2023,grass stage
1,3,2023,Late,Sandhills,Pityopsis_aspera,4,9/14/2023,
1,3,2023,Late,Sandhills,Schizachyrium_scoparium_scoparium,10,9/14/2023,
1,3,2023,Late,Sandhills,Scleria_triglomerata,7,9/14/2023,
1,3,2023,Late,Sandhills,Sericocarpus_asteroides,9,9/14/2023,
1,3,2023,Late,Sandhills,Vaccinium_tenellum,33,9/14/2023,
1,4,2019,Early,Sandhills,Aristida_stricta,15,7/17/2019,
1,4,2019,Early,Sandhills,Carphephorus_bellidifolius,9,7/17/2019,
1,4,2019,Early,Sandhills,Chamaecrista_nictitans,2,7/17/2019,
1,4,2019,Early,Sandhills,Chrysopsis_mariana,1,7/17/2019,
1,4,2019,Early,Sandhills,Desmodium_rotundifolium,6,7/17/2019,
1,4,2019,Early,Sandhills,Dichanthelium_acuminatum,2,7/17/2019,
1,4,2019,Early,Sandhills,Lespedeza_hirta,1,7/17/2019,
1,4,2019,Early,Sandhills,Parthenium_integrifolium_mabryanum,6,7/17/2019,
1,4,2019,Early,Sandhills,Pteridium_aquilinum,1,7/17/2019,
1,4,2019,Late,Sandhills,Aristida_stricta,15,9/21/2019,
1,4,2019,Late,Sandhills,Bare_ground,10,9/21/2019,
1,4,2019,Late,Sandhills,Carphephorus_bellidifolius,30,9/21/2019,
1,4,2019,Late,Sandhills,Chamaecrista_nictitans,11,9/21/2019,
1,4,2019,Late,Sandhills,Chrysopsis_mariana,10,9/21/2019,
1,4,2019,Late,Sandhills,Desmodium_rotundifolium,17,9/21/2019,
1,4,2019,Late,Sandhills,Dichanthelium_acuminatum,5,9/21/2019,
1,4,2019,Late,Sandhills,Galactia_erecta,1,9/21/2019,
1,4,2019,Late,Sandhills,Lespedeza_hirta,2,9/21/2019,
1,4,2019,Late,Sandhills,Liatris_cokeri,2,9/21/2019,
1,4,2019,Late,Sandhills,Litter,40,9/21/2019,
1,4,2019,Late,Sandhills,Morella_cerifera_pumila,3,9/21/2019,
1,4,2019,Late,Sandhills,Overstory,40,9/21/2019,
1,4,2019,Late,Sandhills,Parthenium_integrifolium_mabryanum,10,9/21/2019,
1,4,2019,Late,Sandhills,Pinus_palustris,2,9/21/2019,grass stage
1,4,2019,Late,Sandhills,Pteridium_aquilinum,8,9/21/2019,
1,4,2019,Late,Sandhills,Smilax_glauca,2,9/21/2019,
1,4,2019,Late,Sandhills,Unknown_moss,5,9/21/2019,most likely Syntrichia_ruralis
1,4,2019,Late,Sandhills,Vaccinium_tenellum,6,9/21/2019,
1,4,2020,Early,Sandhills,Aristida_stricta,37,6/22/2020,
1,4,2020,Early,Sandhills,Bare_ground,2,6/22/2020,
1,4,2020,Early,Sandhills,Chamaecrista_nictitans,3,6/22/2020,
1,4,2020,Early,Sandhills,Chrysopsis_mariana,7,6/22/2020,
1,4,2020,Early,Sandhills,Desmodium_rotundifolium,11,6/22/2020,
1,4,2020,Early,Sandhills,Dichanthelium_acuminatum,6,6/22/2020,
1,4,2020,Early,Sandhills,Eupatorium_leucolepis,1,6/22/2020,
1,4,2020,Early,Sandhills,Galactia_erecta,1,6/22/2020,
1,4,2020,Early,Sandhills,Liatris_cokeri,1,6/22/2020,
1,4,2020,Early,Sandhills,Litter,20,6/22/2020,
1,4,2020,Early,Sandhills,Overstory,0,6/22/2020,
1,4,2020,Early,Sandhills,Parthenium_integrifolium_mabryanum,29,6/22/2020,
1,4,2020,Early,Sandhills,Pinus_palustris,4,6/22/2020,grass stage
1,4,2020,Early,Sandhills,Pityopsis_aspera,1,6/22/2020,
1,4,2020,Early,Sandhills,Pteridium_aquilinum,4,6/22/2020,
1,4,2020,Early,Sandhills,Robinia_hispida_nana,1,6/22/2020,
1,4,2020,Early,Sandhills,Scleria_triglomerata,11,6/22/2020,
1,4,2020,Early,Sandhills,Sericocarpus_asteroides,21,6/22/2020,
1,4,2020,Early,Sandhills,Seymeria_cassioides,8,6/22/2020,
1,4,2020,Early,Sandhills,Unknown_moss,5,6/22/2020,most likely Syntrichia_ruralis
1,4,2020,Early,Sandhills,Vaccinium_tenellum,20,6/22/2020,
1,4,2020,Late,Sandhills,Aristida_stricta,58,10/2/2020,
1,4,2020,Late,Sandhills,Bare_ground,1,10/2/2020,
1,4,2020,Late,Sandhills,Chamaecrista_nictitans,13,10/2/2020,
1,4,2020,Late,Sandhills,Chrysopsis_mariana,18,10/2/2020,
1,4,2020,Late,Sandhills,Desmodium_rotundifolium,24,10/2/2020,
1,4,2020,Late,Sandhills,Dichanthelium_acuminatum,6,10/2/2020,
1,4,2020,Late,Sandhills,Galactia_erecta,1,10/2/2020,
1,4,2020,Late,Sandhills,Liatris_cokeri,2,10/2/2020,
1,4,2020,Late,Sandhills,Litter,65,10/2/2020,
1,4,2020,Late,Sandhills,Overstory,0,10/2/2020,
1,4,2020,Late,Sandhills,Parthenium_integrifolium_mabryanum,29,10/2/2020,
1,4,2020,Late,Sandhills,Pinus_palustris,13,10/2/2020,grass stage
1,4,2020,Late,Sandhills,Pteridium_aquilinum,1,10/2/2020,
1,4,2020,Late,Sandhills,Scleria_triglomerata,10,10/2/2020,
1,4,2020,Late,Sandhills,Sericocarpus_asteroides,29,10/2/2020,
1,4,2020,Late,Sandhills,Seymeria_cassioides,32,10/2/2020,
1,4,2020,Late,Sandhills,Stylosanthes_biflora,2,10/2/2020,
1,4,2020,Late,Sandhills,Unknown_moss,6,10/2/2020,most likely Syntrichia_ruralis
1,4,2020,Late,Sandhills,Vaccinium_tenellum,8,10/2/2020,
1,4,2021,Early,Sandhills,Aristida_stricta,40,4/16/2021,
1,4,2021,Early,Sandhills,Bare_ground,3,4/16/2021,
1,4,2021,Early,Sandhills,Chrysopsis_mariana,7,4/16/2021,
1,4,2021,Early,Sandhills,Desmodium_rotundifolium,2,4/16/2021,
1,4,2021,Early,Sandhills,Dichanthelium_commutatum,10,4/16/2021,
1,4,2021,Early,Sandhills,Eupatorium_leucolepis,1,4/16/2021,
1,4,2021,Early,Sandhills,Litter,54,4/16/2021,
1,4,2021,Early,Sandhills,Unknown_moss,2,4/16/2021,
1,4,2021,Early,Sandhills,Overstory,45,4/16/2021,
1,4,2021,Early,Sandhills,Parthenium_integrifolium_mabryanum,5,4/16/2021,
1,4,2021,Early,Sandhills,Pinus_palustris,3,4/16/2021,grass stage
1,4,2021,Early,Sandhills,Pityopsis_aspera,1,4/16/2021,
1,4,2021,Early,Sandhills,Pteridium_aquilinum,2,4/16/2021,
1,4,2021,Early,Sandhills,Robinia_hispida_nana,1,4/16/2021,
1,4,2021,Early,Sandhills,Scleria_triglomerata,2,4/16/2021,
1,4,2021,Early,Sandhills,Sericocarpus_asteroides,13,4/16/2021,
1,4,2021,Early,Sandhills,Vaccinium_tenellum,24,4/16/2021,
1,4,2021,Late,Sandhills,Aristida_stricta,48,9/23/2021,
1,4,2021,Late,Sandhills,Bare_ground,3,9/23/2021,
1,4,2021,Late,Sandhills,Chamaecrista_nictitans,12,9/23/2021,
1,4,2021,Late,Sandhills,Chrysopsis_mariana,11,9/23/2021,
1,4,2021,Late,Sandhills,Desmodium_rotundifolium,16,9/23/2021,
1,4,2021,Late,Sandhills,Dichanthelium_commutatum,3,9/23/2021,
1,4,2021,Late,Sandhills,Galactia_erecta,3,9/23/2021,
1,4,2021,Late,Sandhills,Liatris_cokeri,5,9/23/2021,
1,4,2021,Late,Sandhills,Litter,25,9/23/2021,
1,4,2021,Late,Sandhills,Overstory,45,9/23/2021,
1,4,2021,Late,Sandhills,Parthenium_integrifolium_mabryanum,27,9/23/2021,
1,4,2021,Late,Sandhills,Robinia_hispida_nana,9,9/23/2021,
1,4,2021,Late,Sandhills,Scleria_triglomerata,9,9/23/2021,
1,4,2021,Late,Sandhills,Sericocarpus_asteroides,28,9/23/2021,
1,4,2021,Late,Sandhills,Stylosanthes_biflora,7,9/23/2021,
1,4,2021,Late,Sandhills,Vaccinium_tenellum,12,9/23/2021,
1,4,2022,Early,Sandhills,Aristida_stricta,57,4/28/2022,
1,4,2022,Early,Sandhills,Bare_ground,7,4/28/2022,
1,4,2022,Early,Sandhills,Chamaecrista_nictitans,1,4/28/2022,
1,4,2022,Early,Sandhills,Chrysopsis_mariana,7,4/28/2022,
1,4,2022,Early,Sandhills,Desmodium_rotundifolium,6,4/28/2022,
1,4,2022,Early,Sandhills,Dichanthelium_commutatum,7,4/28/2022,
1,4,2022,Early,Sandhills,Eupatorium_leucolepis,1,4/28/2022,
1,4,2022,Early,Sandhills,Liatris_cokeri,1,4/28/2022,
1,4,2022,Early,Sandhills,Litter,55,4/28/2022,
1,4,2022,Early,Sandhills,Overstory,0,4/28/2022,
1,4,2022,Early,Sandhills,Parthenium_integrifolium_mabryanum,16,4/28/2022,
1,4,2022,Early,Sandhills,Pinus_palustris,4,4/28/2022,grass stage
1,4,2022,Early,Sandhills,Pteridium_aquilinum,4,4/28/2022,
1,4,2022,Early,Sandhills,Robinia_hispida_nana,9,4/28/2022,
1,4,2022,Early,Sandhills,Scleria_triglomerata,6,4/28/2022,
1,4,2022,Early,Sandhills,Sericocarpus_asteroides,18,4/28/2022,
1,4,2022,Early,Sandhills,Smilax_glauca,1,4/28/2022,
1,4,2022,Early,Sandhills,Unknown_moss,3,4/28/2022,
1,4,2022,Early,Sandhills,Vaccinium_tenellum,23,4/28/2022,
1,4,2022,Late,Sandhills,Aristida_stricta,55,9/15/2022,
1,4,2022,Late,Sandhills,Bare_ground,3,9/15/2022,
1,4,2022,Late,Sandhills,Chamaecrista_nictitans,9,9/15/2022,
1,4,2022,Late,Sandhills,Chrysopsis_mariana,6,9/15/2022,
1,4,2022,Late,Sandhills,Desmodium_rotundifolium,16,9/15/2022,
1,4,2022,Late,Sandhills,Dichanthelium_commutatum,6,9/15/2022,
1,4,2022,Late,Sandhills,Eupatorium_leucolepis,3,9/15/2022,
1,4,2022,Late,Sandhills,Galactia_erecta,2,9/15/2022,
1,4,2022,Late,Sandhills,Lespedeza_repens,2,9/15/2022,
1,4,2022,Late,Sandhills,Liatris_cokeri,2,9/15/2022,
1,4,2022,Late,Sandhills,Litter,40,9/15/2022,
1,4,2022,Late,Sandhills,Overstory,5,9/15/2022,
1,4,2022,Late,Sandhills,Parthenium_integrifolium_mabryanum,15,9/15/2022,
1,4,2022,Late,Sandhills,Pinus_palustris,10,9/15/2022,grass stage 
1,4,2022,Late,Sandhills,Pteridium_aquilinum,1,9/15/2022,
1,4,2022,Late,Sandhills,Robinia_hispida_nana,4,9/15/2022,
1,4,2022,Late,Sandhills,Scleria_triglomerata,14,9/15/2022,
1,4,2022,Late,Sandhills,Sericocarpus_asteroides,18,9/15/2022,
1,4,2022,Late,Sandhills,Unknown_moss,9,9/15/2022,most likely Syntrichia_ruralis
1,4,2022,Late,Sandhills,Vaccinium_tenellum,8,9/15/2022,
1,4,2023,Early,Sandhills,Aristida_stricta,21,4/17/2023,
1,4,2023,Early,Sandhills,Bare_ground,0,4/17/2023,
1,4,2023,Early,Sandhills,Chrysopsis_mariana,3,4/17/2023,
1,4,2023,Early,Sandhills,Desmodium_rotundifolium,2,4/17/2023,
1,4,2023,Early,Sandhills,Dichanthelium_commutatum,4,4/17/2023,
1,4,2023,Early,Sandhills,Eupatorium_leucolepis,1,4/17/2023,
1,4,2023,Early,Sandhills,Galactia_erecta,1,4/17/2023,
1,4,2023,Early,Sandhills,Litter,87,4/17/2023,
1,4,2023,Early,Sandhills,Overstory,25,4/17/2023,
1,4,2023,Early,Sandhills,Parthenium_integrifolium_mabryanum,5,4/17/2023,
1,4,2023,Early,Sandhills,Pinus_palustris,10,4/17/2023,grass stage
1,4,2023,Early,Sandhills,Pityopsis_aspera,3,4/17/2023,
1,4,2023,Early,Sandhills,Pteridium_aquilinum,5,4/17/2023,
1,4,2023,Early,Sandhills,Robinia_hispida_nana,5,4/17/2023,
1,4,2023,Early,Sandhills,Scleria_triglomerata,7,4/17/2023,
1,4,2023,Early,Sandhills,Sericocarpus_asteroides,1,4/17/2023,
1,4,2023,Early,Sandhills,Unknown_moss,1,4/17/2023,most likely Syntrichia_ruralis
1,4,2023,Early,Sandhills,Vaccinium_tenellum,36,4/17/2023,
1,4,2023,Late,Sandhills,Aristida_stricta,29,9/14/2023,
1,4,2023,Late,Sandhills,Bare_ground,1,9/14/2023,
1,4,2023,Late,Sandhills,Chamaecrista_nictitans,1,9/14/2023,
1,4,2023,Late,Sandhills,Chrysopsis_mariana,13,9/14/2023,
1,4,2023,Late,Sandhills,Desmodium_rotundifolium,6,9/14/2023,
1,4,2023,Late,Sandhills,Dichanthelium_commutatum,2,9/14/2023,
1,4,2023,Late,Sandhills,Litter,75,9/14/2023,
1,4,2023,Late,Sandhills,Overstory,25,9/14/2023,
1,4,2023,Late,Sandhills,Parthenium_integrifolium_mabryanum,26,9/14/2023,
1,4,2023,Late,Sandhills,Pinus_palustris,8,9/14/2023,grass stage
1,4,2023,Late,Sandhills,Pityopsis_aspera,1,9/14/2023,
1,4,2023,Late,Sandhills,Pteridium_aquilinum,1,9/14/2023,
1,4,2023,Late,Sandhills,Robinia_hispida_nana,2,9/14/2023,
1,4,2023,Late,Sandhills,Scleria_triglomerata,3,9/14/2023,
1,4,2023,Late,Sandhills,Sericocarpus_asteroides,20,9/14/2023,
1,4,2023,Late,Sandhills,Symphyotrichum_walteri,1,9/14/2023,
1,4,2023,Late,Sandhills,Vaccinium_tenellum,20,9/14/2023,
1,5,2019,Early,Sandhills,Aristida_stricta,17,7/17/2019,
1,5,2019,Early,Sandhills,Chamaecrista_nictitans,3,7/17/2019,
1,5,2019,Early,Sandhills,Liatris_cokeri,1,7/17/2019,
1,5,2019,Early,Sandhills,Parthenium_integrifolium_mabryanum,13,7/17/2019,
1,5,2019,Early,Sandhills,Pinus_palustris,2,7/17/2019,grass stage
1,5,2019,Early,Sandhills,Pteridium_aquilinum,4,7/17/2019,
1,5,2019,Early,Sandhills,Symphyotrichum_walteri,4,7/17/2019,
1,5,2019,Late,Sandhills,Aristida_stricta,30,9/21/2019,
1,5,2019,Late,Sandhills,Bare_ground,25,9/21/2019,
1,5,2019,Late,Sandhills,Chamaecrista_nictitans,32,9/21/2019,
1,5,2019,Late,Sandhills,Coreopsis_major_rigida,2,9/21/2019,
1,5,2019,Late,Sandhills,Dichanthelium_acuminatum,2,9/21/2019,
1,5,2019,Late,Sandhills,Liatris_cokeri,3,9/21/2019,
1,5,2019,Late,Sandhills,Litter,35,9/21/2019,
1,5,2019,Late,Sandhills,Overstory,15,9/21/2019,
1,5,2019,Late,Sandhills,Parthenium_integrifolium_mabryanum,25,9/21/2019,
1,5,2019,Late,Sandhills,Pinus_palustris,6,9/21/2019,grass stage
1,5,2019,Late,Sandhills,Pteridium_aquilinum,15,9/21/2019,
1,5,2019,Late,Sandhills,Robinia_hispida_nana,4,9/21/2019,
1,5,2019,Late,Sandhills,Symphyotrichum_walteri,13,9/21/2019,
1,5,2019,Late,Sandhills,Vaccinium_tenellum,11,9/21/2019,
1,5,2020,Early,Sandhills,Andropogon_gyrans,5,6/22/2020,
1,5,2020,Early,Sandhills,Aristida_stricta,38,6/22/2020,
1,5,2020,Early,Sandhills,Bare_ground,3,6/22/2020,
1,5,2020,Early,Sandhills,Chamaecrista_nictitans,6,6/22/2020,
1,5,2020,Early,Sandhills,Chrysopsis_mariana,11,6/22/2020,
1,5,2020,Early,Sandhills,Desmodium_rotundifolium,1,6/22/2020,
1,5,2020,Early,Sandhills,Dichanthelium_acuminatum,10,6/22/2020,
1,5,2020,Early,Sandhills,Diospyros_virginiana,12,6/22/2020,
1,5,2020,Early,Sandhills,Euphorbia_spp,4,6/22/2020,most likely Euphorbia_pubentissima
1,5,2020,Early,Sandhills,Galactia_erecta,1,6/22/2020,
1,5,2020,Early,Sandhills,Hypericum_gentianoides,2,6/22/2020,
1,5,2020,Early,Sandhills,Lespedeza_hirta,2,6/22/2020,
